suggested_element,score,text,file,line,source,p_uicontrol,p_filepath,p_codeph,choice,context
codeph,0.820,maxVersion,topics/set-xml-schema-version.dita,42,codeph/identifier,0.310,0.040,0.820,codeph,"minVersion = ""1.0"" [[maxVersion]] = greater than ""1.1"" || The XML Schema version defined in the XML Schema preferences page"
codeph,0.820,Redirect URI,topics/sharepoint-ms-azure.dita,125,any/emphasis,0.550,0.050,0.820,codeph,The [[Redirect URI]] should be set to: http://localhost/oauth/redirect
codeph,0.820,keep,topics/sqf-operations.dita,146,any/emphasis,0.380,0.070,0.820,codeph,[[keep]] - Keeps the node type of the node to be replaced.
codeph,0.820,regex,topics/sqf-operations.dita,175,any/emphasis,0.420,0.070,0.820,codeph,"[[regex]] - Matches the sub-strings using a regular expression.Consider the following information about using regular expressions in the stringReplace element: The regular expressions from this operation are compiled as Java regular expressions. For more information, see . The j flag allows you to use the standard Java regular expression engine, which allows native Java regular expression syntax. "
codeph,0.820,subjectScheme,topics/subject-scheme-map.dita,117,codeph/identifier,0.330,0.040,0.820,codeph,"In the Insert Topic Reference dialog box, go to the Attributes tab and in the Type field, enter or select [[subjectScheme]]."
codeph,0.820,true,topics/svn-integration-with-bug-tracking-tools.dita,36,any/emphasis,0.080,0.030,0.820,codeph,"bugtraq:warnifnoissue - A boolean property with the values [[true]]/yes or false/no. If set to true, the will warn you if the bug ID text field is left empty. The warning will not block the commit, only give you a chance to enter an issue number."
codeph,0.820,fatal,topics/validate-xml-with-sch.dita,29,any/emphasis,0.190,0.040,0.820,codeph,"[[fatal]] - Sets the severity level to fatal. By default, underlined with a red squiggly line in the editing pane and a red marker in the right vertical stripe."
codeph,0.820,true,topics/wa-encoding-issues.dita,16,any/emphasis,0.070,0.020,0.820,codeph,"To override the encoding, set the following system property:com.oxygenxml.force.utf8.xml.encoding=trueSetting this property to [[true]] forces XML documents to be saved as UTF-8, regardless of the encoding specified in the declaration line of the XML documents."
codeph,0.820,Author/Save,topics/wa-implement-client-side-save-action.dita,20,any/emphasis,0.270,0.090,0.820,codeph,"Create a custom action and register it in the ActionManager with the ID ""[[Author/Save]]""."
codeph,0.820,diffBaseUrl,topics/wa-merge-tool-cms.dita,70,codeph/identifier,0.300,0.300,0.820,codeph,"[[diffBaseUrl]] || The OXY-URL of the base file used for the 3-way merge process. Usually, a file version where the two versions diverged (the common ancestor). If this parameter is not specified, the tool will perform a 2-way diff and will not be able to detect conflicts."
codeph,0.820,webhelp.pdf.link.text,topics/webhelp-responsive-plugin-additional-parameters.dita,1023,codeph/identifier,0.580,0.070,0.820,codeph,[[webhelp.pdf.link.text]] || Specifies the text for the PDF link component.
codeph,0.820,yes,topics/webhelp-responsive-plugin-additional-parameters.dita,1033,any/emphasis,0.100,0.030,0.820,codeph,Specifies whether or not the current topic ID should be appended as the name destination at the end of the PDF link. Allowed values are: [[yes]] (default) and no.
codeph,0.820,no,topics/webhelp-responsive-plugin-additional-parameters.dita,1039,any/emphasis,0.170,0.050,0.820,codeph,Specifies whether or not the PDF link component is shown in the WebHelp Responsive output. Allowed values are: yes (default) and [[no]].
codeph,0.820,yes,topics/wh-responsive-output.dita,915,any/emphasis,0.100,0.030,0.820,codeph,Specifies whether or not the current topic ID should be appended as the name destination at the end of the PDF link. Allowed values are: [[yes]] (default) and no.
codeph,0.820,yes,topics/whr-add-link-to-PDF.dita,48,any/emphasis,0.100,0.020,0.820,codeph,Specifies whether or not the PDF link component is shown in the WebHelp Responsive output. Allowed values are: [[yes]] (default) and no.
codeph,0.820,true,topics/whr-add-videos.dita,125,any/emphasis,0.110,0.040,0.820,codeph,"If you copy the embed code from the source and paste it into the Insert Media dialog box (see the specific instructions: here), the allowfullscreen parameter will automatically be added and all you have to do is set the value to [[true]]."
codeph,0.820,keywords,topics/whr-default-search-engine.dita,66,any/emphasis,0.130,0.050,0.820,codeph,"The indexterm and keywords DITA elements are an effective way to increase the ranking of a page (for example, content inside a [[keywords]] element weighs more than an H1 HTML element)."
codeph,0.820,webhelp.fragment.before.topic.toolbar,topics/whr_publishing_template_contents.dita,602,codeph/identifier,0.490,0.070,0.820,codeph,[[webhelp.fragment.before.topic.toolbar]] - Displays the specified XHTML fragment before the toolbar buttons above the topic content in the topic page.
codeph,0.820,xs:all,topics/xml-schema-diagram-compositors-properties.dita,51,codeph/qname,0.020,0.030,0.820,codeph,[[xs:all]] specifies that the child elements can appear in any order. See more info at .
codeph,0.820,xsi:nil,topics/xml-schema-diagram-element-properties.dita,176,any/emphasis,0.020,0.010,0.820,codeph,"When this attribute is set to true, the element can be declared as nil using an [[xsi:nil]] attribute in the instance documents || Nillable | true/false | For global elements and element references"
codeph,0.810,DITA_OT_DIR,glossary/dita-ot-dir.dita,21,any/emphasis,0.030,0.600,0.810,codeph,[[DITA_OT_DIR]] refers to the default directory for your DITA Open Toolkit distribution.
codeph,0.810,oxygen-webhelp-template-dir,reusables/topics/reusable-webhelp-responsive-macros.dita,56,any/emphasis,0.060,0.750,0.810,codeph,[[oxygen-webhelp-template-dir]] - The path to the template directory. The path is relative to the current HTML file.${path(oxygen-webhelp-template-dir)} 
codeph,0.810,undo.history.limit.v10,reusables/topics/reusables-cf-wa-waCustom.dita,399,codeph/identifier,0.210,0.060,0.810,codeph,[[undo.history.limit.v10]].3 || Integer | The number of operations that can be undone. By default 200.
codeph,0.810,colspecs,reusables/topics/reusables-editing-documents.dita,1402,any/emphasis,0.630,0.040,0.810,codeph,"The CALS table model allows for more flexibility and table customization than other models. When choosing a CALS table model from the Insert Table dialog box, you have access to more configurable properties. The layout of a CALS table includes a colspecs section that allows you to easily configure some properties without opening the Table Properties dialog box. For example, you can change the valu"
codeph,0.810,${ask},reusables/topics/reusables-editor-variables.dita,160,codeph/variable,0.410,0.100,0.810,codeph,${answer(@id)} - Used in conjunction with the ${ask} editor variable. The @id parameter is required and identifies the answer from the [[${ask}]] editor variable with the same ID.
codeph,0.810,${cp},reusables/topics/reusables-editor-variables.dita,445,codeph/variable,0.180,0.030,0.810,codeph,[[${cp}]] - Current page number. Used to display the current page number on each printed page in the Editor / Print Preferences page.
codeph,0.810,"makeRelative(base,location)",reusables/topics/reusables-editor-variables.dita,476,codeph/call,0.040,0.050,0.810,codeph,"${[[makeRelative(base,location)]]} - Takes two URL-like paths as parameters and tries to return a relative path. A use-case would be to insert content references to a certain reusable component when defining code templates."
codeph,0.810,webhelp.product.id,reusables/topics/reusables-webhelp-output-parameters.dita,189,codeph/identifier,0.120,0.070,0.810,codeph,"[[webhelp.product.id]] (available only for Feedback-enabled systems)  || This parameter specifies a short name for the documentation target, or product (for example, mobile-phone-user-guide, hvac-installation-guide).You can deploy documentation for multiple products on the same server.The following characters are not allowed in the value of this parameter: < > / \ ' ( ) { } = ; * % + &."
codeph,0.810,true,reusables/topics/reusables-webhelp-output-parameters.dita,358,any/emphasis,0.090,0.030,0.810,codeph,Specifies whether or not topic ID fallbacks are enabled when computing the mapping of context sensitive help and resourceid information is not available. Possible values are false (default) and [[true]].
codeph,0.810,true,reusables/topics/reusables-webhelp-output-parameters.dita,410,any/emphasis,0.100,0.030,0.810,codeph,Specifies whether or not the page should scroll to the first search term when opening the search results page. Possible values are no (default) and [[true]].
codeph,0.810,yes,reusables/topics/reusables-webhelp-output-parameters.dita,1071,any/emphasis,0.110,0.020,0.810,codeph,Controls whether or not the publication table of contents will remain sticky in the output. Possible values are [[yes]] (default) or no.
codeph,0.810,label,reusables/topics/reusables-webhelp-output-parameters.dita,1101,any/emphasis,0.150,0.050,0.810,codeph,keywords-label - Generates labels for each defined keyword element that has the outputclass attribute value set to [[label]].
codeph,0.810,yes,reusables/topics/reusables-webhelp-output-parameters.dita,1116,any/emphasis,0.170,0.040,0.810,codeph,Determines whether or not the content should use the entire page space. This is most beneficial for large displays such as 4K. Possible values are no (default) or [[yes]].
codeph,0.810,no,reusables/topics/reusables-webhelp-output-parameters.dita,1127,any/emphasis,0.160,0.030,0.810,codeph,"Indicates if Markdown topics and an llms.txt file should be created alongside the standard HTML output. Possible values are [[no]] (default) or yes. The llms.txt file can be used together with companion Markdown (.md) files to provide LLMs with a clean, simplified view of site content and a curated index of the most relevant resources."
codeph,0.810,bold,topics/author-teip5-actions.dita,31,any/emphasis,0.300,0.030,0.810,plain,Changes the style of the selected text to [[bold]] by surrounding it with the hi tag and setting the rend attribute to bold. You can use this action on multiple non-contiguous selections.
codeph,0.810,/projects/new-from-url?url,topics/cf-projects.dita,133,filepath/path,0.120,0.150,0.810,codeph,"A URL query parameter in the form of [[/projects/new-from-url?url]]= can be used to create a project from a Git repository. The URL parameter accepts either a Git repository URL or a download archive URL generated by a Git server. For the archive URL option, the generated archive should have a root folder where the content is located. An optional folder parameter can be used to specify the folder "
