suggested_element,score,text,file,line,source,p_uicontrol,p_filepath,p_codeph,choice,context
codeph,0.673,additional.frameworks.directories,reusables/topics/reusables-cf-wa-waCustom.dita,18,codeph/identifier,0.267,0.502,0.673,codeph,Oxygen XML Editor/Author Options Supported in Oxygen XML Web AuthorOxygen Content Fusion Key Type Description additional.frameworks.directories See example entry below the table An array of java.lang.String objects representing paths to the additional frameworks folders (may also contain editor variables). always.send.keepalive Boolean Controls whether or not keep-alive requests are sent to the se
codeph,0.672,-oxy-pdf-meta-author,topics/ch_metadata.dita,58,codeph/flag,0.168,0.121,0.672,codeph,[[-oxy-pdf-meta-author]] || It is used to extract the publication author. You can use it by matching the meta element with the attribute name='author':meta[name='author'] { -oxy-pdf-meta-author: attr(content); }
codeph,0.671,scriptName,topics/open-local-file-from-cmd.dita,38,codeph/identifier,0.093,0.631,0.671,codeph,"[[scriptName]] is the name of the startup script for your platform (oxygen.bat on Windows, or oxygen.sh on macOS and Linux)."
codeph,0.671,serviceName,reusables/topics/reusables-user-guide.dita,87,codeph/identifier,0.094,0.085,0.671,codeph,installWindowsService.bat [serviceName] - Installs the server as a Windows service with the name [[serviceName]]. The parameters for the license key folder and the server port can be set in the oXygenLicenseServer.vmoptions file. 
codeph,0.671,Xinclude,topics/dg-default-author-operations.dita,765,any/emphasis,0.362,0.138,0.671,codeph,"Makes all Xinclude elements transparent to the XQuery transformer. When the Xinclude references are transparent, the XQueryUpdateOperation can use the referenced elements for further processing in the current document, but it cannot change their values in the original document. The default value is false, which means the [[Xinclude]] elements are not transparent."
codeph,0.670,function,topics/documentation-XSLT-Stylesheet.dita,150,any/emphasis,0.048,0.080,0.670,codeph,"DOXSL documentation framework. Supported elements are: codefrag, description, para, docContent, documentation, parameter, [[function]], docSchema, link, list, listitem, module, parameter, template, attribute-set."
codeph,0.670,-ss,topics/scripting_oxygen_batch_converter.dita,74,codeph/flag,0.386,0.093,0.670,codeph,"[[-ss]] (true|false) [only for Word to DITA, HTML to DITA, Markdown to DITA, DocBook to DITA, and OpenAPI to DITA conversions] || Splits sections marked by titles or headings to separate files and create a DITA map. The possible values are true or false (default)."
codeph,0.670,Menu access key,topics/dg-insert-section-action.dita,28,any/emphasis,0.429,0.113,0.670,codeph,"Set the [[Menu access key]] to i. On Windows, the menu items can be accessed using Alt+letter keys combination, when the menu is visible. The letter is visually represented by underlining the first letter from the menu item name having the same value."
codeph,0.669,table.title.repeat,topics/dcpp_parameters.dita,602,codeph/identifier,0.646,0.215,0.669,codeph,[[table.title.repeat]] || Specifies whether or not a table caption should repeat on other pages when the table spans onto multiple pages. The caption is not repeated for tables nested in lists or other tables. Allowed values are yes (default) or no.
codeph,0.669,trusted.hosts,reusables/topics/reusables-cf-wa-waCustom.dita,18,any/emphasis,0.413,0.048,0.669,codeph,Oxygen XML Editor/Author Options Supported in Oxygen XML Web AuthorOxygen Content Fusion Key Type Description additional.frameworks.directories See example entry below the table An array of java.lang.String objects representing paths to the additional frameworks folders (may also contain editor variables). always.send.keepalive Boolean Controls whether or not keep-alive requests are sent to the se
codeph,0.669,xAI,ai/reusables/reusables-ai-plugin.dita,1219,codeph/identifier,0.136,0.136,0.669,codeph,The API key required to authenticate with the [[xAI]] Grok service.
codeph,0.668,initial,topics/ch_css_extensions.dita,105,any/emphasis,0.309,0.216,0.668,codeph,"start | end | left | right | inside | outside | alternate | [[initial]] | unset || -oxy-changebar-placement | This property determines where, relative to the column areas, the change bars will occur. | left | yes"
codeph,0.668,editlink.additional.query.parameters,topics/webauthor-integrate-embedded-launch.dita,58,codeph/identifier,0.491,0.120,0.668,codeph,[[editlink.additional.query.parameters]] - Optional query parameters to be appended to each generated edit link. Each parameter must start with & (for example: &tags-mode=no-tags). 
codeph,0.668,editlink.additional.query.parameters,topics/webauthor-integrate-embedded-launch.dita,124,codeph/identifier,0.491,0.120,0.668,codeph,[[editlink.additional.query.parameters]] - Optional query parameters to be appended to each generated edit link. Each parameter must start with & (for example: &tags-mode=no-tags). 
codeph,0.668,insertPosition,topics/dg-author-op-InsertFragmentOperation-arguments.dita,81,codeph/identifier,0.337,0.145,0.668,codeph,[[insertPosition]] || Specifies where the insertion is made relative to the reference node selected by the insertLocation. It can be one of the following constants: Inside as first child (default value) - The fragment is inserted as first child of the reference node. Inside as last child - The fragment is inserted as the last child of the reference node. After - The fragment is inserted after the 
codeph,0.668,args.gen.task.lbl,topics/dcpp_parameters.dita,170,codeph/identifier,0.470,0.084,0.668,codeph,"[[args.gen.task.lbl]] || Specifies whether or not to generate headings for sections within task topics. Allowed values: YES or NO (default). When set to YES, headings such as ""About this task"", ""Before you begin"", ""Procedure"", or ""What to do next"", are shown in the task contents."
codeph,0.668,Email address,topics/ofbENT-set_up_oauth.dita,211,any/emphasis,0.267,0.279,0.668,codeph,"[[Email address]] - The name of the claim that contains the user's email address can be customized by setting the oauth.generic.userInfo.claims.email property. If not set, this property defaults to: email.If cannot retrieve an email address for the authenticated user, the authentication process will fail. "
codeph,0.668,url(),topics/ch_css_extensions.dita,662,codeph/call,0.147,0.432,0.668,codeph,"none | [[url()]] | initial | unset || -oxy-video-cover | This property can be used to set a cover image on videos. This image will appear as a placeholder in the PDF output. If it is not set, a default cover is used. |  | no"
codeph,0.668,no,topics/dcpp_how_to_include_topic_sections_in_toc.dita,11,any/emphasis,0.290,0.281,0.668,codeph,"If you want to prevent topic sections from being numbered in your output, set the value of the args.css.param.numbering-sections parameter to [[no]]."
codeph,0.667,outside,topics/ch_css_extensions.dita,105,any/emphasis,0.265,0.195,0.667,codeph,"start | end | left | right | inside | [[outside]] | alternate | initial | unset || -oxy-changebar-placement | This property determines where, relative to the column areas, the change bars will occur. | left | yes"
codeph,0.667,cmd,topics/file-comparison-integrate-git.dita,34,any/emphasis,0.248,0.355,0.667,codeph,"For macOS, the [[cmd]] lines would start with something like: sh ""/Applications/Oxygen XML Editor/diffFiles.sh"". For Linux, the cmd lines would start with something like: sh ""/Oxygen XML Editor/diffFiles.sh""."
codeph,0.666,@page,topics/ch_graphics_image_resolution.dita,44,codeph/attr,0.267,0.136,0.666,codeph,"To change the resolution for images that appear in a page margin box, set this property on that margin box, or directly on the [[@page]] rule, to apply it to all page margin boxes:@page front-page { image-resolution: 600dpi; } @page { @top-center { image-resolution: 600dpi; content: url(""company-logo.png""); } }"
codeph,0.666,webhelp.sitemap.change.frequency,reusables/topics/reusables-webhelp-output-parameters.dita,328,codeph/identifier,0.466,0.161,0.666,codeph,"[[webhelp.sitemap.change.frequency]] || The value of the changefreq element in the generated sitemap.xml file. The changefreq element is optional in sitemap.xml. If you leave this parameter set to its default empty value, then the changefreq element is not added in sitemap.xml. Allowed values: <empty string> (default), always, hourly, daily, weekly, monthly, yearly, never."
codeph,0.666,html,topics/html-editor.dita,16,any/emphasis,0.321,0.574,0.666,codeph,includes a new document template to help you get started creating HTML content. It is available when creating new documents from templatesnew documents from templates and can be found in the New Document folder or by typing [[html]] in the search field.
codeph,0.665,<new-tag-name$1$2>,topics/find-and-replace-text-in-files.dita,279,any/emphasis,0.130,0.059,0.665,codeph,To replace the tag-name start tag and its attributes with the new-tag-name tag use as Text to find the expression <tag-name(\s+)(.*)> and as Replace with the expression [[<new-tag-name$1$2>]]. 
codeph,0.665,editlink.additional.query.parameters,topics/pdf-edit-link.dita,23,codeph/identifier,0.429,0.125,0.665,codeph,[[editlink.additional.query.parameters]] - Optional query parameters to be appended to each generated edit link. Each parameter must start with & (e.g. &tags-mode=no-tags). 
codeph,0.664,AI,ai/creating_custom_ai_actions.dita,576,uicontrol/label+noun,0.737,0.216,0.664,codeph,Set this optional boolean parameter to true to add the [[AI]] action to the top right AI Positron drop-down menu that appears when editing content in the Author visual editing mode.
